superior_frontal_gyrus_left,superior_frontal_gyrus_right,orbitofrontal_cortex_left,orbitofrontal_cortex_right,dorsolateral_frontal_cortex_left,dorsolateral_frontal_cortex_right,paracentral_lobule_left,paracentral_lobule_right,postcentral_gyrus_left,postcentral_gyrus_right,dorsolateral_parietal_cortex_left,dorsolateral_parietal_cortex_right,precuneus_left,precuneus_right,anterior_cingulate_cortex_left,anterior_cingulate_cortex_right,posterior_cingulate_cortex_left,posterior_cingulate_cortex_right,isthmus_cingulate_cortex_left,isthmus_cingulate_cortex_right,lateral_temporal_cortex_left,lateral_temporal_cortex_right,mesial_temporal_cortex_left,mesial_temporal_cortex_right,lateral_occipital_cortex_left,lateral_occipital_cortex_right,pericalcarine_cortex_left,pericalcarine_cortex_right,lingual_gyrus_left,lingual_gyrus_right,cuneus_left,cuneus_right,insula_left,insula_right,cerebellar_cortex_left,cerebellar_cortex_right,thalamus_left,thalamus_right,caudate_left,caudate_right,putamen_left,putamen_right,globus_pallidus_left,globus_pallidus_right,brainstem_wo_pons,pons,hippocampus_left,hippocampus_right,amygdala_left,amygdala_right,ventral_diencephalon_left,ventral_diencephalon_right
1.3094052,1.3187622,1.2209762,1.2341324,1.3328604,1.3231137,1.4151762,1.3176049,1.2062894,1.224921,1.2694124,1.254099,1.516014,1.5062237,1.1887027,1.1634912,1.4376985,1.3746932,1.3893025,1.3963273,1.1323011,1.1141518,1.1191175,1.0780181,1.2691715,1.280113,1.6585747,1.797657,1.451394,1.4439017,1.3744965,1.504465,1.17835,1.1612953,1.1297994,1.1034545,1.2643471,1.2807896,1.149543,1.1351969,1.4356203,1.4363213,1.1276675,1.1192174,0.9118455,0.92056185,0.96521264,0.9451352,0.88662857,0.8781812,1.0154228,1.0026371
1.3471973,1.3563164,1.3121891,1.3220367,1.4004809,1.3773214,1.3385109,1.3655668,1.2904954,1.2438623,1.3685085,1.2919958,1.5552958,1.548991,1.2668804,1.2202623,1.4314128,1.4520726,1.4126204,1.4115078,1.1979278,1.1349156,1.1290956,1.1167088,1.4218591,1.3563485,1.9039884,1.98274,1.5942262,1.5277148,1.6308085,1.6747295,1.2202809,1.198839,1.1835591,1.1580168,1.2058529,1.2177022,1.045384,1.032636,1.5183139,1.4930531,1.1338094,1.1292118,0.9201073,0.9312696,0.97470933,0.9512797,0.9011084,0.9243502,1.0028856,1.0138878
1.209215,1.189201,1.1620592,1.1647638,1.3247228,1.2534958,1.1952764,1.2157791,1.1546836,1.1309066,1.2296956,1.2099357,1.3834296,1.3599752,1.0608573,1.0394121,1.2565405,1.314973,1.2534977,1.3167126,1.1390781,1.1121473,1.0635217,1.0355419,1.2807688,1.2723767,1.2887225,1.3820668,1.2635012,1.2658067,1.310533,1.3280419,1.1223717,1.0725595,1.0549684,1.0600139,1.0670841,1.084707,1.0828661,1.0830841,1.3772532,1.3531502,0.9953192,0.9983018,0.86722904,0.91025156,0.85036165,0.851327,0.83844376,0.83429015,0.8672935,0.86266613
1.2934988,1.285867,1.3108016,1.314462,1.3467768,1.3290824,1.3194978,1.2481207,1.207928,1.1510063,1.2677593,1.2377137,1.5304896,1.4274521,1.1988977,1.1086847,1.3728799,1.3497214,1.3141694,1.2990704,1.1854501,1.1615415,1.1551516,1.1107466,1.381141,1.3929328,1.5675577,1.6513127,1.4559305,1.4379257,1.489587,1.5186659,1.2210397,1.2170054,1.0514034,1.0346138,1.1142787,1.1161441,1.0483353,1.000531,1.5740858,1.530894,1.0950699,1.0781659,0.84078026,0.9000144,0.93819004,0.9180119,0.92246443,0.89574397,0.8820916,0.88499475
1.2885494,1.3530923,1.323391,1.408824,1.3775504,1.4264386,1.2387948,1.2475246,1.2080888,1.2035367,1.3346176,1.2629498,1.5312543,1.5118878,1.0812888,1.0782661,1.3824278,1.4282222,1.3583165,1.382868,1.1188086,1.1225961,1.1169949,1.1080319,1.4214003,1.3571812,1.9616915,2.0060446,1.6004058,1.6123732,1.7259135,1.6757088,1.1887347,1.2153795,1.1753681,1.1525224,1.1608548,1.1896164,0.9850768,1.0113264,1.5530218,1.5788931,1.123665,1.1438409,0.85934585,0.90764934,0.8880155,0.8947895,0.8808176,0.91139543,0.91238886,0.9401835
1.3197924,1.3415273,1.2374265,1.2175549,1.408316,1.414453,1.252883,1.285176,1.3052163,1.2705544,1.3699393,1.341773,1.5433757,1.5167923,1.1844387,1.163109,1.3858463,1.4357432,1.3198516,1.3161079,1.1940129,1.1766515,1.1324643,1.1217804,1.3965102,1.3886178,1.7703424,1.7728829,1.4832524,1.4832581,1.5622748,1.501089,1.2126397,1.2072986,1.238752,1.235307,1.2187175,1.2219088,1.1246182,1.1281614,1.4647963,1.4769524,1.0918534,1.1085327,0.9590331,0.9463618,0.9534815,0.9390603,0.9319606,0.91003263,0.9558267,0.93748885
1.3541363,1.3701613,1.3280052,1.3314469,1.4346966,1.4353969,1.3217458,1.3163403,1.2914239,1.269563,1.415357,1.3500038,1.5159723,1.5340035,1.2698381,1.1980113,1.3876251,1.376769,1.348682,1.3889631,1.2977037,1.2304376,1.2588208,1.2115355,1.5154194,1.4584705,1.6794362,1.7196587,1.5533403,1.530106,1.5656685,1.5603954,1.2800512,1.2736452,1.2296196,1.1808465,1.1536205,1.1584989,1.1103632,1.0826441,1.5421693,1.5221161,1.1167961,1.1343358,0.95857525,0.9458322,1.0529971,1.0315065,0.98176235,0.9499015,0.962903,0.9829196
1.4377877,1.4559118,1.304884,1.3194281,1.5015659,1.530602,1.2617425,1.2927735,1.3270053,1.3574759,1.3787453,1.3482232,1.4968787,1.4886931,1.2343171,1.2563822,1.4507285,1.4748396,1.4072715,1.4244735,1.2754834,1.2757218,1.195279,1.165355,1.4719601,1.4223064,1.721887,1.8643515,1.5060711,1.5033115,1.4810873,1.508702,1.2861352,1.3034565,1.2105529,1.1938037,1.2744215,1.2953103,1.271704,1.2843016,1.5365231,1.5673982,1.073964,1.1089282,0.9649162,0.9439987,1.0078375,0.98471296,0.9863071,0.99869037,0.9837728,1.0168475
1.3558928,1.3211083,1.2633538,1.2535954,1.4689574,1.458314,1.3620615,1.3626872,1.3737988,1.3754777,1.3112816,1.2954721,1.5061398,1.4809543,1.2039855,1.1737548,1.3886606,1.4033029,1.3598887,1.3917841,1.1470399,1.1470816,1.1457782,1.1617202,1.3686641,1.3789123,1.787424,1.8098089,1.4911808,1.4559331,1.5241045,1.467883,1.2132844,1.1981428,1.1672499,1.1597412,1.2608382,1.270944,1.057954,1.0582895,1.5171266,1.5204712,1.1056637,1.1416684,0.96515954,0.93006504,0.98916024,0.9606243,0.9392396,0.95866954,1.0371445,1.030452
1.3278887,1.2783854,1.1916876,1.2154845,1.378744,1.375889,1.2855455,1.290469,1.2145244,1.2307286,1.2772926,1.2408817,1.4908222,1.4514602,1.2005738,1.1296158,1.3569187,1.3449292,1.3915817,1.3502357,1.1404414,1.1378632,1.1135892,1.1276505,1.4015409,1.3434731,1.9798913,1.9653314,1.6406181,1.6266644,1.48781,1.5462604,1.1359197,1.1505466,1.1599323,1.189509,1.2382412,1.2794391,1.0181485,0.98013353,1.4158702,1.4252188,1.1037548,1.084809,0.9008419,0.90396774,0.93873733,0.9738937,0.85035586,0.88322645,0.97514135,1.0003102
1.4822949,1.4886417,1.3718818,1.3982308,1.5175052,1.5545822,1.3307867,1.3288835,1.34917,1.3969406,1.3486276,1.3762735,1.5490773,1.5507889,1.3880025,1.3691438,1.5339568,1.5263141,1.3822194,1.4595319,1.2873033,1.3363245,1.2699723,1.265121,1.365667,1.3725686,1.8094089,1.8511217,1.6477768,1.6661326,1.6327997,1.5671228,1.3749889,1.3827527,1.25674,1.2089059,1.2086957,1.2429017,1.3127837,1.3149973,1.5499798,1.5817444,1.1975131,1.1982673,0.9230319,0.95190233,1.116339,1.11358,1.0631416,1.1045982,0.994349,0.9864008
1.41322,1.4204462,1.378692,1.3893588,1.4429516,1.4919404,1.3912443,1.4244305,1.2991984,1.3389823,1.4908714,1.4596856,1.6824551,1.6823167,1.2775185,1.247286,1.5332458,1.5674292,1.530146,1.4924443,1.3020177,1.306685,1.2242622,1.2411802,1.390254,1.4158405,1.6440619,1.7233281,1.6113083,1.579404,1.6632698,1.7505437,1.2378774,1.2530518,1.3449389,1.343359,1.2756426,1.2793124,1.1073462,1.106273,1.5780464,1.5390168,1.1361959,1.14036,0.91566145,0.9309968,1.0249531,1.0033917,0.95934594,1.0072707,0.9821647,0.9670446
1.2467033,1.2488743,1.1950535,1.1910322,1.323376,1.3173105,1.2641929,1.2967912,1.2864097,1.2537363,1.29926,1.3027401,1.522873,1.5045158,1.0617341,1.037945,1.371272,1.4336642,1.2372686,1.3119227,1.1182423,1.1102993,1.0737841,1.0564961,1.392796,1.3636645,1.8247304,1.8103874,1.4918818,1.4847924,1.5556734,1.4827818,1.0893714,1.1051915,1.1314497,1.1370366,1.114852,1.115086,0.97554654,0.99980253,1.4248439,1.438097,1.0311061,1.0137019,0.86657745,0.92069924,0.8448233,0.8227529,0.8199197,0.81225926,0.86526275,0.8394258
1.3452648,1.3567853,1.3244514,1.3496175,1.4210192,1.4750049,1.3685067,1.3656694,1.2482455,1.303221,1.4131452,1.4010173,1.6547279,1.6317822,1.2418649,1.1960932,1.4381149,1.4740133,1.4407191,1.4690967,1.2322199,1.2506577,1.2223704,1.2488528,1.4203461,1.4863566,1.7112584,1.8926125,1.5609678,1.570431,1.6684159,1.6836827,1.1908119,1.2118151,1.2577109,1.2622993,1.3066137,1.3061668,1.117662,1.1202984,1.6303985,1.6234106,1.2108251,1.203001,0.94341946,0.9510235,0.9837293,0.9862323,0.9588847,0.9341208,0.9622544,0.9920519
1.2625226,1.2805743,1.2986766,1.294869,1.4338253,1.3939102,1.2912755,1.270487,1.2958878,1.2696286,1.3282453,1.2845688,1.5888469,1.5803394,1.2468357,1.2275959,1.4383725,1.4016919,1.4974656,1.455772,1.2613075,1.2179087,1.2164855,1.2158929,1.257926,1.2432175,1.6097196,1.6343787,1.4291751,1.4109346,1.4807299,1.5018449,1.3301126,1.2981688,1.085663,1.0874858,1.2373307,1.2319915,1.0276506,1.009086,1.5323666,1.4947791,1.2222183,1.2011433,0.94536364,0.941131,1.0369724,1.0037813,1.0271096,1.0120993,1.0449951,1.0255908
1.0996633,1.143108,1.1109244,1.1406857,1.2013136,1.2177835,1.2905097,1.3671961,1.2127762,1.1929338,1.2193769,1.2177467,1.5411067,1.5620081,0.96556413,1.0080259,1.3936818,1.4834452,1.1852161,1.3070197,1.0744238,1.053467,1.0881693,1.1044227,1.2380583,1.2429557,1.5083243,1.6412078,1.3726505,1.3834891,1.360706,1.4469929,1.1147635,1.026398,1.0190902,0.9985914,1.0243579,1.0622454,0.71624243,0.79307556,1.3196068,1.3723612,1.1084702,1.1975118,0.8197313,0.88919103,0.93601143,0.93136525,0.87777686,0.9124471,0.88792807,0.9239764
1.2492145,1.2747276,1.2250631,1.2267973,1.3269067,1.3756894,1.2810984,1.2758538,1.21923,1.2364155,1.2718406,1.2868718,1.5457028,1.5500757,1.1014422,1.0774393,1.3853291,1.415198,1.2667922,1.3398658,1.1463839,1.1793312,1.1386485,1.1849145,1.3202151,1.3815917,1.691345,1.7553159,1.4365003,1.4696695,1.417023,1.4579542,1.1718264,1.1957989,1.0925472,1.0834601,1.1699004,1.2092127,0.9569775,0.9993072,1.4469821,1.4500228,1.0852365,1.0653448,0.8337668,0.9065031,0.9289679,0.9196866,0.8983613,0.8909029,0.92660075,0.89317966
1.3916229,1.3898408,1.3000605,1.3186047,1.4019129,1.4771203,1.4039092,1.3830339,1.2164502,1.2943662,1.2988094,1.322265,1.5664105,1.5281851,1.2975948,1.2167345,1.5267975,1.5873648,1.450791,1.4456433,1.1521717,1.2133192,1.1626626,1.1738904,1.365084,1.3187469,1.6771852,1.7888464,1.5258257,1.5707651,1.5306079,1.5138729,1.2207463,1.2812669,1.0518304,1.0772425,1.2252008,1.2320554,1.2437122,1.232242,1.5475541,1.5879648,1.0714792,1.1196402,0.8901517,0.9357391,1.0021143,1.0120071,0.94290483,0.9634371,0.92796975,0.9214846
1.2372931,1.2245516,1.1925215,1.2049938,1.2731707,1.2462634,1.2131016,1.2112682,1.1270341,1.14446,1.1243119,1.1071032,1.234174,1.271571,1.2227002,1.1801326,1.2636513,1.2655646,1.1918908,1.1892883,1.1620783,1.1382585,1.1385832,1.1064223,1.2064459,1.2043687,1.4872689,1.5874406,1.3648092,1.3293408,1.3339144,1.3630147,1.2056812,1.1919318,1.1812112,1.1691903,1.1156962,1.1478251,1.1182181,1.111903,1.3504888,1.3298293,1.0840391,1.0771536,0.97418416,0.9714902,1.0735613,1.053134,1.1008323,1.0618644,0.99554616,0.9938105
1.5806093,1.5719475,1.4532824,1.4456576,1.624054,1.6358685,1.5840144,1.556853,1.3840947,1.3932011,1.4564737,1.4194576,1.660824,1.632126,1.371205,1.3531765,1.611241,1.6756262,1.529756,1.5854979,1.3635682,1.3415117,1.277015,1.2667958,1.4132032,1.3851662,1.899151,1.9986354,1.6698403,1.6774968,1.6657434,1.555827,1.3644825,1.3389446,1.2447429,1.2305108,1.3180692,1.3063062,1.3163136,1.308906,1.7289329,1.7154434,1.1690017,1.1872742,0.91543186,0.93343407,1.029843,0.9777165,0.9922521,1.00118,0.9958891,0.98431855
1.4303693,1.4349002,1.3368752,1.3521202,1.4655899,1.4694521,1.4045507,1.3538009,1.2522657,1.2596676,1.305305,1.2975937,1.5633222,1.5449837,1.2832916,1.2094107,1.4250894,1.399649,1.413659,1.4205215,1.2231225,1.2071418,1.200779,1.1774707,1.4135901,1.3564328,1.7556032,1.8564538,1.6037185,1.476329,1.4800088,1.5712607,1.2232765,1.2229763,1.1894329,1.1938095,1.2770972,1.2687553,1.2338223,1.2348675,1.5072036,1.4584873,1.0342771,1.0515891,0.8681847,0.9338407,1.0038694,0.9927902,1.0013965,0.9662302,0.91827655,0.9199312
1.4121196,1.4026678,1.3154479,1.3090109,1.4681674,1.4425628,1.326327,1.326229,1.2528375,1.2779411,1.344183,1.3248026,1.5531843,1.5271337,1.1884844,1.1467679,1.4055086,1.4490907,1.4035448,1.4770665,1.2218738,1.2026476,1.2022485,1.190321,1.3990858,1.4161464,1.5484154,1.6561079,1.4424636,1.4461874,1.4528253,1.4682322,1.1776081,1.1502694,1.2055045,1.1735189,1.1476356,1.1699307,1.1326,1.1381456,1.5159776,1.4921635,1.0358183,1.0428454,0.9122038,0.93053615,0.953173,0.9530543,0.9036751,0.9027581,0.9298461,0.9145068
1.2288148,1.2250531,1.1804686,1.177513,1.3120147,1.3079002,1.190023,1.221445,1.1726223,1.1823767,1.283883,1.2959045,1.4414587,1.445545,1.0834045,1.043463,1.3182671,1.3771232,1.3314121,1.4074975,1.1476133,1.1563542,1.0988201,1.1123968,1.2870376,1.2886868,1.4620309,1.5610898,1.3547977,1.3445755,1.4042127,1.4399915,1.1415721,1.1340159,1.0819396,1.067303,1.1409421,1.1547811,1.0802006,1.0790101,1.3149011,1.3230933,0.97539955,0.9828293,0.8835508,0.9158125,0.92012256,0.9137049,0.8614722,0.82602614,0.9233438,0.9126128
1.3933705,1.3616012,1.2931018,1.3016517,1.3972373,1.399762,1.4017994,1.4540675,1.2568287,1.2412293,1.363142,1.3968474,1.5833012,1.5642344,1.1327882,1.0989677,1.3865087,1.4718189,1.3945153,1.3912528,1.1996988,1.211932,1.1716208,1.1523541,1.3352207,1.324737,1.4427208,1.5390891,1.3843791,1.3786476,1.4475714,1.4524443,1.167804,1.1610245,1.1350251,1.147106,1.1037693,1.1180282,0.9821249,0.9808784,1.5142841,1.4737244,1.1090697,1.1045892,0.85588115,0.92259854,0.99182963,0.98291606,0.9791604,0.98747146,0.87039715,0.8604564
1.4148065,1.4305695,1.3251611,1.3193494,1.474867,1.4907691,1.4763479,1.4065961,1.3409667,1.3768508,1.4007632,1.3862414,1.6428282,1.628002,1.2445602,1.1731192,1.4994425,1.5063101,1.5347397,1.5428073,1.266735,1.265654,1.2157842,1.2053169,1.3337208,1.3051455,1.5651758,1.625359,1.4175398,1.3634086,1.4746891,1.5071265,1.2266402,1.1890392,1.2703501,1.2373967,1.2612436,1.2798318,1.1711807,1.1835276,1.5773867,1.5875032,1.1239712,1.1409266,0.95833755,0.9496427,0.9926911,1.0195112,0.966398,0.9812041,0.96933997,0.95406324
1.2322226,1.2043071,1.2419908,1.2242992,1.3304166,1.3612716,1.1706152,1.1474035,1.203003,1.2709811,1.2712061,1.309178,1.4786626,1.4821479,1.0064267,0.99801123,1.3627928,1.403723,1.4278792,1.435808,1.1528722,1.1917082,1.1342847,1.1608956,1.3592756,1.3886193,1.5747113,1.6643326,1.4466586,1.4481584,1.5092279,1.5137666,1.1444911,1.1713401,1.1688942,1.1580353,1.1477953,1.1847881,1.0246818,1.0239775,1.477425,1.4585786,1.0712018,1.0551958,0.9083327,0.93863624,0.92776823,0.95294327,0.94526976,0.9578325,0.9286646,0.94200796
1.7815772,1.7266041,1.5680332,1.5713514,1.8235853,1.8494998,1.6692426,1.6604472,1.5934523,1.5757543,1.7249905,1.7268983,2.0018766,1.9688692,1.577798,1.4655356,1.8061099,1.8299382,1.825049,1.8277938,1.4902599,1.4548825,1.3699205,1.3605033,1.5838965,1.6068497,2.001004,2.001393,1.7478455,1.682888,1.7711909,1.7697642,1.4813161,1.5073775,1.2488331,1.2332292,1.3793523,1.3698996,1.5357522,1.4800216,1.7953784,1.7684021,1.2095184,1.2118455,0.9367443,0.9554449,1.1490189,1.1578075,1.053307,1.0385303,1.063108,1.06616
1.3710412,1.3594992,1.2760915,1.2767658,1.4066403,1.383894,1.3738428,1.3359207,1.280565,1.2565384,1.3411163,1.3215302,1.4849885,1.4857658,1.1945767,1.169434,1.4102405,1.4106576,1.3364602,1.3915839,1.1873422,1.1864837,1.1504161,1.1650057,1.3692734,1.3637158,1.634849,1.6317871,1.4311315,1.3293736,1.3903917,1.3082027,1.2080424,1.1989812,1.215676,1.1983438,1.1949424,1.1978192,1.1980938,1.1674145,1.6032554,1.5760162,1.0658894,1.0847521,0.88509685,0.9424576,1.0228275,1.0312787,0.98655003,0.97398776,0.88093835,0.87983274
1.3464842,1.3166312,1.2777214,1.2719847,1.4315262,1.4055408,1.2806445,1.2857479,1.2441224,1.2228832,1.3158131,1.2877011,1.4808279,1.463379,1.108418,1.0917057,1.3244709,1.3710363,1.3463914,1.3780785,1.183728,1.1583561,1.1371623,1.1496994,1.3512064,1.3027157,1.4959092,1.5546602,1.3762287,1.32211,1.4176431,1.3881598,1.1724619,1.1235595,1.082439,1.069323,1.1211017,1.1466289,1.0017132,1.0371445,1.5192984,1.4960729,1.1111925,1.125148,0.8915927,0.9120984,0.9242325,0.92042106,0.905004,0.9129947,0.8998945,0.9042088
1.4755559,1.4577491,1.3802142,1.3459858,1.5822009,1.5634812,1.370071,1.350699,1.3585478,1.3525946,1.5440389,1.4920048,1.7016518,1.680692,1.2934806,1.2492692,1.6097429,1.6148823,1.6373024,1.6269495,1.2662716,1.266902,1.2012526,1.2187366,1.4013128,1.3890836,1.9175757,2.0185678,1.4912635,1.4599048,1.6068021,1.596891,1.3297985,1.2974497,1.1471123,1.1325955,1.2646171,1.2668049,1.270936,1.1545305,1.5694363,1.5016133,0.9464195,0.92887205,0.8854426,0.93688893,1.0218056,1.0112343,0.9550065,0.93453413,0.8930604,0.90411305
1.246467,1.2555195,1.2061336,1.2140371,1.3610193,1.3913759,1.1090746,1.1202755,1.1797054,1.237854,1.2960539,1.3266802,1.3447255,1.3641701,1.0888276,1.0614681,1.1971682,1.2364647,1.2368509,1.2526364,1.1656189,1.1850958,1.092531,1.1097457,1.3052053,1.3234764,1.511195,1.5150627,1.3004013,1.3230592,1.3697388,1.407869,1.1711367,1.1992418,1.1135758,1.0954995,1.1209246,1.1338856,1.188546,1.1837248,1.4658803,1.4755605,0.9653937,1.000342,0.8173997,0.91364634,0.96028346,0.9413728,0.9320118,0.9012448,0.8680148,0.8642039
1.2686117,1.2913736,1.2129422,1.2631726,1.3474562,1.3463854,1.2002972,1.1867357,1.2396219,1.2624596,1.2488543,1.2684858,1.3499097,1.3703488,1.1618074,1.0430174,1.2523636,1.2700865,1.2919655,1.3309555,1.1644433,1.1573671,1.0932752,1.0960838,1.2938391,1.2680914,1.6900477,1.76085,1.4027959,1.3848207,1.4086273,1.453479,1.1241841,1.1328028,1.1168716,1.10184,1.2115574,1.2200518,1.0613705,1.0611234,1.5408746,1.5342994,1.0520982,1.0732889,0.8308419,0.9123306,0.97282624,0.96990377,0.8925516,0.9013096,0.91287553,0.9093374
1.3817859,1.390809,1.2616018,1.2488056,1.4437367,1.4243606,1.3518146,1.3380251,1.2719914,1.2903793,1.3281919,1.3292595,1.4600624,1.4902899,1.2309382,1.1337767,1.4085231,1.4466807,1.4089437,1.4268299,1.2099705,1.1928571,1.1768953,1.1688889,1.304426,1.2991989,1.5637116,1.6444936,1.4410436,1.3716302,1.377739,1.403036,1.2024552,1.1622919,1.1115494,1.0902579,1.0829226,1.0988572,1.1387751,1.1435591,1.3625581,1.3547727,0.9177958,0.95153576,0.8589722,0.92395437,0.9504971,0.9265296,0.8845593,0.88519883,0.85671043,0.88638556
1.5906311,1.5765473,1.4180173,1.4184682,1.6058884,1.6493673,1.453846,1.4870148,1.4803679,1.4796506,1.5615356,1.5625112,1.8617212,1.8262763,1.3344778,1.3120158,1.5999973,1.6517583,1.6194189,1.6956421,1.2944716,1.3068283,1.2145096,1.185206,1.3945159,1.4210156,1.8572395,1.878622,1.5221406,1.533418,1.6383314,1.6120715,1.3272173,1.3459986,1.2342155,1.2445148,1.309293,1.3256414,1.2985293,1.3257995,1.6603491,1.6276151,1.1501911,1.1727364,0.9077632,0.95056427,1.060961,1.0462817,0.9796284,0.9712622,0.98203874,0.9831063
1.4770725,1.489463,1.4195989,1.4185352,1.4916869,1.5343978,1.4181128,1.3862506,1.3646076,1.3820719,1.405938,1.4610192,1.6557046,1.6570936,1.3562828,1.3209369,1.5157061,1.5486599,1.526344,1.5431366,1.3108759,1.3424665,1.3058904,1.2933853,1.4776821,1.5033276,1.5282317,1.6713867,1.5262892,1.5367496,1.6405772,1.6588302,1.3017977,1.3252767,1.2211573,1.2202564,1.1830771,1.2117358,1.1010772,1.0622088,1.6385678,1.6267235,1.1347312,1.170606,0.9643009,0.9378501,1.060529,1.045097,1.0336838,1.023876,0.98319906,0.9887764
1.1298094,1.1291134,1.2055384,1.1914606,1.256954,1.1657374,1.094957,1.1387802,1.1057636,1.0979382,1.1406444,1.1200633,1.245769,1.215165,1.0400585,0.9852803,1.2119372,1.2615949,1.2005901,1.2426403,1.1047876,1.0438355,1.0607609,1.0399848,1.2520791,1.2346852,1.4174086,1.4385175,1.3367497,1.2572771,1.2724415,1.2286087,1.0700428,1.000806,1.0927488,1.0731831,1.0467365,1.0810516,0.97820073,0.9789442,1.4652896,1.3995963,1.0490507,1.0318309,0.8353146,0.9047073,0.91003036,0.8834108,0.8747848,0.8546889,0.8713885,0.84297115
1.4709754,1.4519784,1.3593982,1.3639691,1.5213466,1.5332568,1.2778635,1.2990692,1.2611128,1.3521107,1.4147335,1.479908,1.5709964,1.542606,1.2852805,1.2051073,1.4129664,1.4304943,1.4400893,1.4162515,1.2790272,1.3223163,1.1871245,1.192853,1.4096172,1.4334791,1.8550471,1.9664415,1.480408,1.4572746,1.5269754,1.5884906,1.2786249,1.2902174,1.1554357,1.1816664,1.1778865,1.2190436,1.1536336,1.1469964,1.5117804,1.5142004,1.1194904,1.0813029,0.89309114,0.9452251,0.98121464,1.005665,0.92469895,0.9476637,0.92887926,0.9514435
1.2674289,1.2554847,1.2644745,1.2667823,1.3387822,1.3751101,1.3123786,1.3034956,1.2766318,1.2798309,1.2707303,1.252418,1.4613847,1.4234374,1.147767,1.0980511,1.3752456,1.3679237,1.2546082,1.3200297,1.1199313,1.1432923,1.091091,1.1074806,1.1475319,1.153845,1.3912623,1.4738473,1.2447116,1.2590632,1.2836574,1.2545986,1.1694658,1.1816685,1.1087865,1.1067051,1.2801229,1.2243139,1.1847627,1.1753587,1.7623796,1.6254398,1.2033908,1.1812636,0.94005656,0.9427901,0.97635704,0.97131014,0.88800436,0.9141008,0.9526033,0.9815624
1.3364697,1.2822491,1.2413683,1.2034069,1.3766533,1.3486042,1.3659359,1.3545728,1.287224,1.2497301,1.3552276,1.3252007,1.5596471,1.4781204,1.0926889,1.0376194,1.3849324,1.3669834,1.3319126,1.3587974,1.2114583,1.1984249,1.1937985,1.1993273,1.3037595,1.3337204,1.4243541,1.4277588,1.3896918,1.3667053,1.4295532,1.3762861,1.1678367,1.1098007,1.0860642,1.0839679,1.1197644,1.1173352,1.0105217,0.98055214,1.421353,1.3811841,1.0307752,1.0031745,0.87348664,0.93294764,0.9895791,0.94510674,0.9217436,0.92373174,0.86329645,0.82678187
1.4704725,1.4865134,1.4119617,1.4045587,1.5520853,1.520455,1.2838117,1.2855436,1.2575468,1.2577192,1.4251181,1.3996869,1.6373862,1.610633,1.3190651,1.354335,1.513411,1.5579909,1.5324488,1.56492,1.3239233,1.291011,1.2140582,1.1826535,1.3749285,1.3604099,1.582728,1.6568352,1.4164838,1.396347,1.430596,1.4919455,1.3289704,1.3012949,1.2240449,1.2116305,1.2129207,1.21878,1.2676406,1.2373054,1.532863,1.5112615,1.0592126,1.0597267,0.8707891,0.92707473,1.0718453,1.051095,0.96516544,0.9662353,0.9432095,0.96210235
1.3977882,1.4126292,1.3240258,1.3541656,1.4449754,1.4762208,1.3884991,1.350303,1.3801122,1.3533151,1.4691765,1.4798249,1.6624495,1.647911,1.2767512,1.2349608,1.5539651,1.485181,1.5751005,1.5974449,1.284472,1.2858369,1.2506927,1.2478263,1.4266065,1.418299,1.5950454,1.5814905,1.4956892,1.4558775,1.5700039,1.5441098,1.2988145,1.2909667,1.1538194,1.1660924,1.2555139,1.2469718,1.1580632,1.1877637,1.6406199,1.6854285,1.1521218,1.1616467,0.89970917,0.9378291,1.0721399,1.0713706,0.9928282,1.0145451,0.93770933,0.9465305
1.2499058,1.2641575,1.3107935,1.3250989,1.3632046,1.3732156,1.2841362,1.2465094,1.213061,1.1788806,1.2831002,1.2628541,1.4648647,1.4500263,1.1552452,1.1404318,1.350435,1.3701738,1.4189895,1.4639019,1.1698296,1.1581504,1.148654,1.1557688,1.3207082,1.3264511,1.6075976,1.5835811,1.4471085,1.3757393,1.4628685,1.4078825,1.1888664,1.1525897,1.2419537,1.2134209,1.2304488,1.2381976,1.2900041,1.3260801,1.6184382,1.5955017,1.1637356,1.1649247,0.9576413,0.9377038,1.0224464,1.0115184,0.9681002,0.96540564,0.9707704,0.94989
1.220881,1.2092249,1.1446114,1.1467814,1.279884,1.2757081,1.2282932,1.2309227,1.1566606,1.1573763,1.2281327,1.2247106,1.3987745,1.3844635,1.0730045,1.0462053,1.315328,1.2867713,1.2584054,1.303772,1.0924746,1.0832323,1.0934314,1.0904665,1.1848719,1.2083235,1.2886515,1.318328,1.2565615,1.2183858,1.3259296,1.3230106,1.0764505,1.0639777,1.1320748,1.1264405,1.1282059,1.13425,0.99101794,0.9844661,1.3534185,1.3289385,1.0043796,1.028937,0.90034467,0.9557546,0.9696691,0.9573392,0.90439725,0.9390498,0.8816185,0.90174437
